"","ENS","Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"79","ENSG00000164125","FAM198B",253.401899073247,-1.34375746494098,0.171980294728423,4.83073728431043e-18,8.30524507605071e-16
"80","ENSG00000210082","MT-RNR2",17751.5169053572,-0.740885130450121,0.0881963107461677,4.81190736649507e-18,8.30524507605071e-16
"81","ENSG00000136026","CKAP4",1155.29805727915,0.746237495836046,0.0891332245072461,6.03897178495693e-18,1.01292704793046e-15
"82","ENSG00000161638","ITGA5",1153.63557610518,0.703032387407307,0.083915366901611,6.0096163036496e-18,1.01292704793046e-15
"83","ENSG00000187134","AKR1C1",889.037476704803,-0.821283759148359,0.0988087571465011,7.57361037906825e-18,1.25502936329765e-15
"84","ENSG00000113916","BCL6",467.144027405423,-1.13303042106245,0.14250032467993,9.11325267301895e-18,1.4921866341036e-15
"85","ENSG00000140450","ARRDC4",739.843864322728,-0.810613353446452,0.0980328236648894,1.1435250461006e-17,1.85035805694914e-15
"86","ENSG00000176153","GPX2",349.221743998931,-1.1902214232935,0.152647467952013,1.7329133434591e-17,2.77145234022517e-15
"87","ENSG00000183010","PYCR1",191.291986330259,1.25470761680076,0.162777325962892,1.96830418261238e-17,3.11173054340812e-15
"88","ENSG00000123416","TUBA1B",1428.38514886846,0.951607391845057,0.118443340742671,2.95929107544422e-17,4.62523743768862e-15
"89","ENSG00000123933","MXD4",632.779300084092,-0.842659287601475,0.104234011403713,4.40211054033648e-17,6.80299195188629e-15
"90","ENSG00000158373","HIST1H2BD",133.955003591573,-2.0504583578328,0.259317236375593,4.86292252828228e-17,7.43162627266605e-15
"91","ENSG00000106211","HSPB1",11522.688050519,-0.613478850998379,0.0758778199016341,5.12639198253901e-17,7.74817531075182e-15
"92","ENSG00000005469","CROT",1054.55699706595,-0.879853051566071,0.10957509997334,5.40879062568452e-17,8.08614198539836e-15
"93","ENSG00000156802","ATAD2",591.138207621413,0.949718140472435,0.120881744988162,1.25022156907314e-16,1.84898359796043e-14
"94","ENSG00000134684","YARS",1361.96812763037,0.784155871182876,0.0981984194396777,1.29429075922535e-16,1.89379522365802e-14
"95","ENSG00000171401","KRT13",67124.3643177087,-0.678502001320192,0.0848489375242429,1.33660699007805e-16,1.92234728787674e-14
"96","ENSG00000182749","PAQR7",1814.3106411855,-0.852997034982428,0.107451306795829,1.34175759514444e-16,1.92234728787674e-14
"97","ENSG00000016602","CLCA4",115.351346460734,-2.23723602257316,0.28567467494265,1.47052131894891e-16,2.08510827018797e-14
"98","ENSG00000116062","MSH6",607.543408466461,0.916065817042944,0.117049618852857,2.10019984328418e-16,2.94756618821742e-14
"99","ENSG00000140105","WARS",1452.90148936709,0.644747915307242,0.0815068835086488,2.41431336402637e-16,3.35418848573927e-14
"100","ENSG00000189060","H1F0",970.909372825953,0.806915114336252,0.102396361193538,2.7242942792905e-16,3.74699435173616e-14
"101","ENSG00000121858","TNFSF10",169.162949899865,-1.76937905306342,0.237252149504979,2.87279099999633e-16,3.91211558553956e-14
"102","ENSG00000048392","RRM2B",859.017710402419,-0.766271410262783,0.0979799571232326,5.06724520650388e-16,6.83283240884847e-14
"103","ENSG00000134215","VAV3",509.15776054801,-1.17212322782931,0.159010391339804,5.62574044365658e-16,7.5122751516556e-14
"104","ENSG00000084636","COL16A1",193.693454551822,-1.20140533732414,0.164466996251389,7.00712757800819e-16,9.26692622191583e-14
"105","ENSG00000112118","MCM3",794.41635549819,0.75340883467621,0.0972460737143562,9.2735021815965e-16,1.21474046672075e-13
"106","ENSG00000089486","CDIP1",935.559237544438,-0.755119806557343,0.0982190023545216,1.46139386182102e-15,1.89622746938549e-13
"107","ENSG00000103202","NME4",442.765512001665,-1.0646524003886,0.144150405209487,1.53758929697423e-15,1.97644889631622e-13
"108","ENSG00000196139","AKR1C3",753.033852284469,-0.829479914363862,0.108587514243503,1.60367594646564e-15,2.0423110155267e-13
"109","ENSG00000132274","TRIM22",589.222261787237,-0.909662582261598,0.120580537231658,1.96476768870254e-15,2.47921236609309e-13
"110","ENSG00000266412","NCOA4",2848.17053241563,-0.546787122212646,0.0726591668453667,2.51444886649081e-15,3.14397542815587e-13
"111","ENSG00000186529","CYP4F3",118.066777002683,-1.7317676604035,0.243379136286717,2.71576234502028e-15,3.36509867508189e-13
"112","ENSG00000137501","SYTL2",537.992960743063,-0.922685103235284,0.123599190500138,3.22261535732435e-15,3.95748675219992e-13
"113","ENSG00000163993","S100P",1990.0082578117,-0.815208529946972,0.107959271212287,3.36286016980734e-15,4.09316626332125e-13
"114","ENSG00000154678","PDE1C",141.991280071592,1.52917241412179,0.220813014115305,3.912544645726e-15,4.72045079450135e-13
"115","ENSG00000133466","C1QTNF6",885.132708596776,-0.815708379439713,0.108571663272285,4.47129257748008e-15,5.34766592266618e-13
"116","ENSG00000085276","MECOM",524.744305978224,-0.920753664958217,0.124526655657022,5.57251532009638e-15,6.60008041342958e-13
"117","ENSG00000183044","ABAT",609.468154578579,-0.921419149293006,0.124645530740942,5.61443513429737e-15,6.60008041342958e-13
"118","ENSG00000088325","TPX2",2835.33334126028,0.525813825840976,0.0712460634981129,6.30224058976716e-15,7.34584890437776e-13
"119","ENSG00000176619","LMNB2",2721.86817318463,0.608646502567538,0.081834857466086,7.59245119308173e-15,8.77534232854168e-13
"120","ENSG00000276043","UHRF1",673.740700160797,0.936287096936174,0.127687991227601,7.75146201864098e-15,8.884467383699e-13
"121","ENSG00000079215","SLC1A3",687.070680625742,-0.879555279398526,0.119036532009068,7.83203849314423e-15,8.90263284584345e-13
"122","ENSG00000070814","TCOF1",1028.43701311954,0.752036109097586,0.100899115393859,8.71975973275656e-15,9.83045699707654e-13
"123","ENSG00000109685","NSD2",982.522181589401,0.732665140936263,0.0985850891589842,1.0559984281598e-14,1.1808294618626e-12
"124","ENSG00000204616","TRIM31",65.1404325341523,-2.67321496400192,0.370161535981291,1.2676058770411e-14,1.40602026071156e-12
"125","ENSG00000158406","HIST1H4H",99.1892445988875,-2.16072012142939,0.301822314310439,1.67623780528949e-14,1.84439798191613e-12
"126","ENSG00000090861","AARS",1660.99601799295,0.808179105131052,0.110298454745726,1.8461653431685e-14,2.0152506452333e-12
"127","ENSG00000115129","TP53I3",1433.94217801758,-0.692406646322922,0.0941861330236887,1.9154150917719e-14,2.07437946238037e-12
"128","ENSG00000147010","SH3KBP1",516.578547602692,0.859119450486649,0.117999485452963,1.98486389531604e-14,2.13279828251381e-12
"129","ENSG00000109193","SULT1E1",199.966256967605,-1.34724802019898,0.200983983235672,2.06392669427814e-14,2.2005618413257e-12
"130","ENSG00000177494","ZBED2",288.425293483428,1.0358690394725,0.147313081217805,2.73590505483574e-14,2.89458754801621e-12
"131","ENSG00000243566","UPK3B",790.154713602976,-0.942857456414399,0.132050007096893,2.9866806812184e-14,3.13578672438763e-12
"132","ENSG00000137868","STRA6",102.635438201233,-1.75424413441045,0.260836497416401,4.62563767299572e-14,4.81977428442296e-12
"133","ENSG00000144583","Mar-04",42.8623421021247,2.52073653114497,0.357564342822241,4.89973184670843e-14,5.06698585109983e-12
"134","ENSG00000104419","NDRG1",850.224670065637,1.04505456248831,0.150775112083967,5.08014972863546e-14,5.21435666922777e-12
"135","ENSG00000196141","SPATS2L",1517.41726720371,-0.701911478014984,0.0973848301206788,5.48295158956274e-14,5.58611230835896e-12
"136","ENSG00000065328","MCM10",185.116935650118,1.37689111313962,0.21086989632723,6.24524060307393e-14,6.26985687990357e-12
"137","ENSG00000122378","FAM213A",814.46668131951,-0.685081228486618,0.0953175657115844,6.23327446664432e-14,6.26985687990357e-12
"138","ENSG00000047346","FAM214A",308.171455304814,-0.899054012073693,0.127150948484575,6.90991319243607e-14,6.7884961463404e-12
"139","ENSG00000101670","LIPG",260.481667844737,1.47145149770697,0.226325263904322,6.88908594312035e-14,6.7884961463404e-12
"140","ENSG00000152642","GPD1L",480.419252128073,-0.841038213485374,0.118068911482299,6.87947613658706e-14,6.7884961463404e-12
"141","ENSG00000075624","ACTB",37606.0263471136,0.498465499999518,0.0709876759086805,6.99111970213091e-14,6.81956456617791e-12
"142","ENSG00000114107","CEP70",503.435470612114,-0.788533266177068,0.110260113698998,7.13090531864245e-14,6.90693463046537e-12
"143","ENSG00000092964","DPYSL2",316.41398998185,0.89625493068191,0.12692060329767,7.52771658682054e-14,7.20597794989249e-12
"144","ENSG00000139211","AMIGO2",240.012860793724,1.30489622857996,0.199370012252175,7.54442943714206e-14,7.20597794989249e-12
"145","ENSG00000159388","BTG2",2139.54818732068,-0.710687518733487,0.0992629652011088,7.7506923667953e-14,7.34177741535595e-12
"146","ENSG00000196975","ANXA4",2170.34875934212,-0.532060459108695,0.075565829382121,7.79336558558942e-14,7.34177741535595e-12
"147","ENSG00000011426","ANLN",2032.98950599891,0.625681547841638,0.0879948354298359,8.93212360904954e-14,8.35730803529710e-12
"148","ENSG00000076003","MCM6",720.706344341921,0.85736875627807,0.121328702474883,9.38603070172453e-14,8.72266663996751e-12
"149","ENSG00000188505","NCCRP1",111.582922784779,-1.65673072389027,0.253683144736228,1.00335134817751e-13,9.26180835089496e-12
"150","ENSG00000140525","FANCI",571.717556125021,0.74564882356459,0.104797104861902,1.03435583152151e-13,9.48435340449794e-12
"151","ENSG00000075618","FSCN1",3572.10455754729,0.641328901223379,0.0908666090215135,1.38583676095229e-13,1.26230455696276e-11
"152","ENSG00000117399","CDC20",1262.7977812739,0.642719941364161,0.0912164497552802,1.51394009981462e-13,1.36991658768752e-11
"153","ENSG00000033627","ATP6V0A1",746.284157668386,-0.717640194763323,0.101899904892751,1.77306862556585e-13,1.59390757359691e-11
"154","ENSG00000170381","SEMA3E",108.81044991971,-1.64320558681648,0.25581724183618,1.91548887862626e-13,1.71075545692374e-11
"155","ENSG00000168453","HR",474.318275952635,-0.860444733407288,0.124105639016076,2.35010392928111e-13,2.08537609311822e-11
"156","ENSG00000137310","TCF19",382.006340650804,0.819432662215598,0.11780334304919,2.49859877866692e-13,2.20293125652467e-11
"157","ENSG00000068078","FGFR3",1561.02654575166,-0.612579696741143,0.0883023627446245,2.80620406054507e-13,2.45837774832719e-11
"158","ENSG00000106541","AGR2",456.834412365401,-1.17810842974547,0.181740716907705,2.95608032784871e-13,2.57328663476146e-11
"159","ENSG00000198840","MT-ND3",1711.42712764941,-0.728078635945618,0.104885634214704,3.56235211104534e-13,3.08154659970551e-11
"160","ENSG00000137486","ARRB1",160.741923881767,-1.66349961253767,0.262508414252828,3.6967729583223e-13,3.17783845429781e-11
"161","ENSG00000125520","SLC2A4RG",1195.97384613026,0.589492013377118,0.0858029593872006,3.88331431273274e-13,3.31745994144882e-11
"162","ENSG00000188486","H2AFX",853.914159439023,0.795374639717975,0.115212202233772,3.97250732919638e-13,3.37270776578809e-11
"163","ENSG00000103811","CTSH",912.347409985892,-0.78541311220237,0.113924225629859,4.38905153813242e-13,3.70349784389407e-11
"164","ENSG00000144136","SLC20A1",1025.00018709686,0.664322783208757,0.0964032625228303,4.75600359124673e-13,3.98866301182973e-11
"165","ENSG00000187210","GCNT1",547.744059576977,0.726384750188222,0.105368024805423,4.95837877270798e-13,4.13318434180761e-11
"166","ENSG00000182481","KPNA2",2079.55815115201,0.570989893904801,0.0838323140995832,5.14579258737331e-13,4.26356814739352e-11
"167","ENSG00000094804","CDC6",418.387864261912,0.93858013743162,0.139523738598539,5.53392914996039e-13,4.55770428314702e-11
"168","ENSG00000161671","EMC10",449.919710349599,0.834185251320841,0.122277862440563,5.85091300857803e-13,4.7900867571418e-11
"169","ENSG00000013810","TACC3",870.689966821694,0.689815863503464,0.100457025477975,5.90119742851055e-13,4.80266683028012e-11
"170","ENSG00000158985","CDC42SE2",1565.91337014846,-0.590610170424762,0.0877031595413053,9.85557109539814e-13,7.9737367556533e-11
"171","ENSG00000183856","IQGAP3",474.346494682674,0.859722397337808,0.128209817159779,1.11760433046398e-12,8.98919880772024e-11
"172","ENSG00000205426","KRT81",22290.1840994416,-0.563340286093881,0.0843778465497095,1.21199185897794e-12,9.6917069932457e-11
"173","ENSG00000167107","ACSF2",2116.50045963966,-0.557652858049956,0.0836824153579708,1.26606345169682e-12,1.00655703552821e-10
"174","ENSG00000101412","E2F1",177.407957691639,1.12765070948739,0.17849561997164,1.39977281927456e-12,1.10646410093692e-10
"175","ENSG00000101447","FAM83D",865.75609473852,0.636007554771541,0.0947286788693624,1.42978150270819e-12,1.12372655932848e-10
"176","ENSG00000132470","ITGB4",13218.7717827754,0.486399926840465,0.0740538985293785,1.48945762339207e-12,1.16397728137128e-10
"177","ENSG00000120675","DNAJC15",1173.29868799946,-0.677280639612142,0.100868360835412,1.6148535016049e-12,1.25484152887423e-10
"178","ENSG00000173848","NET1",2464.28435216799,0.464811553940466,0.0710958334640621,1.65224540457315e-12,1.27668445474714e-10
"179","ENSG00000109929","SC5D",1039.32004254401,-0.620545894822605,0.0928861421882031,1.6643428689543e-12,1.278847587687e-10
"180","ENSG00000099810","MTAP",378.602164634354,-0.833932229369818,0.12576675219851,2.11974971052294e-12,1.61972430658514e-10
"181","ENSG00000168411","RFWD3",495.785259517299,0.748601996126366,0.112447698651875,2.37758626611966e-12,1.80670284553645e-10
"182","ENSG00000022267","FHL1",43.6133520420673,2.3535738640689,0.365092056126971,2.41125969533717e-12,1.82222339833337e-10
"183","ENSG00000164032","H2AFZ",2046.59633321921,0.625684529273733,0.0944585701867124,2.4827912831799e-12,1.86602794037466e-10
"184","ENSG00000135679","MDM2",2310.25542264517,-0.621205516680145,0.0940977636452001,2.81297729245136e-12,2.10270052610739e-10
"185","ENSG00000186193","SAPCD2",273.834836799389,0.965494000348822,0.149847885490626,2.89472591144627e-12,2.15211136140714e-10
"186","ENSG00000234678","ELF3-AS1",146.008826738639,-1.33909957974503,0.224474909782382,2.92816353908093e-12,2.16526673744726e-10
"187","ENSG00000145386","CCNA2",649.12443989746,0.806867410892092,0.122336371792751,3.0251475259857e-12,2.22502027125173e-10
"188","ENSG00000136689","IL1RN",829.043975643635,-0.783733590610961,0.118685429215725,3.11875445083677e-12,2.28166748493665e-10
"189","ENSG00000166123","GPT2",463.208206504064,0.858203500122392,0.13100344915188,3.14243038935253e-12,2.28682473942617e-10
"190","ENSG00000124299","PEPD",914.063573986352,-0.565690077380974,0.0866424262109911,3.26488975269619e-12,2.36343650834649e-10
"191","ENSG00000143515","ATP8B2",129.366804100592,1.44218436940633,0.244388756563834,3.50602144445681e-12,2.52470256267325e-10
"192","ENSG00000064787","BCAS1",35.0827210951982,-3.62654011685274,0.609395777632448,3.64798204752324e-12,2.61324713966847e-10
"193","ENSG00000051180","RAD51",173.341966154325,1.14039836979858,0.185572724056864,3.7328550097667e-12,2.66019107794462e-10
"194","ENSG00000138759","FRAS1",38.1579775188687,-2.42301799612883,0.381247074804948,4.38024861535485e-12,3.10546079667993e-10
"195","ENSG00000197956","S100A6",4840.33832311827,-0.76652677200144,0.116925275583606,4.46912888124489e-12,3.15222557090473e-10
"196","ENSG00000091436","MAP3K20",774.695827650839,0.627609440827946,0.0960503178320404,4.50124334213108e-12,3.15867861875872e-10
"197","ENSG00000182199","SHMT2",1622.19703565382,0.539277967884118,0.0836209598248598,4.58614678282188e-12,3.20192197212854e-10
"198","ENSG00000105357","MYH14",291.153829825368,1.1364109519461,0.185931295091777,4.77646850267287e-12,3.3179569588769e-10
"199","ENSG00000139998","RAB15",469.532541985676,-0.965735771595697,0.151945843534264,5.06846801960841e-12,3.50310096189417e-10
"200","ENSG00000131747","TOP2A",2468.7400384917,0.572575437374349,0.0886129879303186,5.2985442049544e-12,3.64380884974714e-10
"201","ENSG00000159176","CSRP1",1341.71579755703,0.69111020310914,0.105999649314249,5.91196608082697e-12,4.04543191421364e-10
"202","ENSG00000109861","CTSC",1259.79629416406,0.619492005724418,0.0958564650195049,6.87560420225157e-12,4.68153763355287e-10
"203","ENSG00000196305","IARS",2993.42024553946,0.43315538472184,0.068696207050672,7.18449401667492e-12,4.86776013326832e-10
"204","ENSG00000167900","TK1",759.557790603614,0.772319504112695,0.119544886421546,8.149568552657e-12,5.49029481468167e-10
"205","ENSG00000185630","PBX1",688.102142666661,-0.85965709770911,0.134285636103691,8.18314989828226e-12,5.49029481468167e-10
"206","ENSG00000012660","ELOVL5",2183.71308645563,-0.533501010069664,0.0841267406695533,8.81310553793456e-12,5.88424531887145e-10
"207","ENSG00000113368","LMNB1",657.006395303714,0.741036849925742,0.114877709204215,9.21324374893469e-12,6.12168862429216e-10
"208","ENSG00000143412","ANXA9",175.035223747096,-1.28483274603749,0.220742443297998,9.37267630318425e-12,6.19768220548059e-10
"209","ENSG00000121578","B4GALT4",1693.5413334075,0.515125976818656,0.0816521710720583,9.64271485493626e-12,6.34573684759777e-10
"210","ENSG00000198246","SLC29A3",344.864881347701,-1.02661903964814,0.16681757548094,1.04304684497968e-11,6.83146014564313e-10
"211","ENSG00000133135","RNF128",256.834339669382,-0.94976393411444,0.151728634405638,1.06532213439048e-11,6.94428466180407e-10
"212","ENSG00000176014","TUBB6",1013.56757692016,0.648080309274515,0.101254450053625,1.14886032484644e-11,7.45350231506505e-10
"213","ENSG00000183421","RIPK4",1966.33216976172,-0.734825913292575,0.114663451303706,1.2125504256123e-11,7.8297739689538e-10
"214","ENSG00000124795","DEK",1328.3372861259,0.523382476404947,0.0833870625822913,1.2482416141531e-11,8.02257717806621e-10
"215","ENSG00000177685","CRACR2B",104.309796686148,-1.59959645424679,0.281416942751767,1.65867266721184e-11,1.06108762162008e-09
"216","ENSG00000158109","TPRG1L",716.637912461648,-0.612357930736248,0.0971769630632703,1.8444522196157e-11,1.17447202910159e-09
